SourceTitle#ERulesId#Domain#EntryIntoForceDate#RegulatorySource#Paragraph#
AMC2 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2702#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(1)the name of the trainee;#
AMC2 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2702#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(2)the date(s) and the duration of the training;#
AMC2 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2702#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(3)the place where the training was received;#
AMC2 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2702#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(4)the name of the organisation that provided the training;#
AMC2 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2702#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(5)the subjects covered, and the methodology of the course;#
AMC2 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2702#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(6)any comments made by the instructor, if applicable;#
AMC2 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2702#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(7)the performance assessment of the trainee, as applicable; and#
AMC2 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2702#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(8)the name and signature of the instructor.#
AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2703#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#
AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2703#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#PROFFICIENCY CHECK RECORDS#
AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2703#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#The proficiency check records maintained for each individual should include as a minimum:#
AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2703#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(a)the name of the person checked;#
AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2703#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(b)the date(s) and the duration of the proficiency check;#
AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2703#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(c)the methodology of the check conducted;#
AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2703#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(d)any comments made by the assessor;#
AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2703#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(e)the performance evaluation of the person checked; and#
AMC3 ADR.OR.D.017(i) Training and proficiency check programmes#ERULES-1963177438-2703#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(f)the name and signature of the assessor.#
ADR.OR.D.020 Facilities requirements#ERULES-1963177438-2109#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#ADR.OR.D.020 Facilities requirements#
ADR.OR.D.020 Facilities requirements#ERULES-1963177438-2109#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#Regulation (EU) No 139/2014#
ADR.OR.D.020 Facilities requirements#ERULES-1963177438-2109#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(a)The aerodrome operator shall ensure that adequate and appropriate facilities are available to its personnel or personnel employed by parties with whom it has contracted for the provision of aerodrome operational and maintenance services.#
ADR.OR.D.020 Facilities requirements#ERULES-1963177438-2109#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(b)The aerodrome operator shall designate appropriate areas at the aerodrome to be used for the storage of dangerous goods transported through the aerodrome, in accordance with the Technical Instructions.#
GM1 ADR.OR.D.020(a) Facilities requirements#ERULES-1963177438-2704#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#GM1 ADR.OR.D.020(a) Facilities requirements#
GM1 ADR.OR.D.020(a) Facilities requirements#ERULES-1963177438-2704#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
GM1 ADR.OR.D.020(a) Facilities requirements#ERULES-1963177438-2704#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#FACILITIES TO BE PROVIDED#
GM1 ADR.OR.D.020(a) Facilities requirements#ERULES-1963177438-2704#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#Facilities should be provided to allow the performance of all tasks and activities in accordance with the applicable requirements. This includes, but is not limited to:#
GM1 ADR.OR.D.020(a) Facilities requirements#ERULES-1963177438-2704#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(a)adequate offices, working space, and office equipment;#
GM1 ADR.OR.D.020(a) Facilities requirements#ERULES-1963177438-2704#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(b)personnel protective equipment;#
GM1 ADR.OR.D.020(a) Facilities requirements#ERULES-1963177438-2704#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(c)equipment necessary for inspecting the aerodrome and its facilities, such as clinometers, distance measurement devices, etc.; and#
GM1 ADR.OR.D.020(a) Facilities requirements#ERULES-1963177438-2704#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(d)access to data sources necessary for the development and effective functioning of the safety management system and compliance monitoring of the aerodrome.#
AMC1 ADR.OR.D.020(b) Facilities requirements#ERULES-1963177438-2705#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AMC1 ADR.OR.D.020(b) Facilities requirements#
AMC1 ADR.OR.D.020(b) Facilities requirements#ERULES-1963177438-2705#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
AMC1 ADR.OR.D.020(b) Facilities requirements#ERULES-1963177438-2705#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#Designated areas may vary and include facilities such as cargo areas, or even open-air areas.#
AMC1 ADR.OR.D.020(b) Facilities requirements#ERULES-1963177438-2705#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#Aircraft stands should also be designated for aircrafts that carry dangerous goods.#
ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2110#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#ADR.OR.D.025 Coordination with other organisations#
ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2110#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#Regulation (EU) No 139/2014#
ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2110#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#The aerodrome operator shall:#
ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2110#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(a)ensure that the management system of the aerodrome addresses the coordination and interface with the safety procedures of other organisations operating or providing services at the aerodrome; and#
ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2110#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(b)ensure that such organisations have safety procedures in place to comply with the applicable requirements of Regulation (EC) No 216/2008 and its Implementing Rules and the requirements laid down in the aerodrome manual.#
GM1 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2706#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#GM1 ADR.OR.D.025 Coordination with other organisations#
GM1 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2706#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
GM1 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2706#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#COORDINATION OF SAFETY PROCEDURES#
GM1 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2706#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#Coordination and interface with the safety procedures of other relevant organisations that are active at the aerodrome include, but is not limited to the following: aircraft operators, air navigation service providers, providers of apron management services, ground handling service providers, providers of services to persons with reduced mobility, aircraft maintenance organisations, flying training organisations, public authorities that operate on the movement area, as well as other organisations that perform activities independently at the aerodrome.#
GM2 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2707#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#GM2 ADR.OR.D.025 Coordination with other organisations#
GM2 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2707#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
GM2 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2707#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#COMPLIANCE OF OTHER ORGANISATIONS#
GM2 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2707#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#In order to ensure compliance of the organisations operating or providing services at the aerodrome, with the requirements of Regulation (EC) No 216/2008 and its Implementing Rules that are applicable to aerodromes and their operators, as well as with the content of the aerodrome manual, the aerodrome operator should:#
GM2 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2707#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(a)conduct audits and inspections of such organisations through its compliance monitoring; and#
GM2 ADR.OR.D.025 Coordination with other organisations#ERULES-1963177438-2707#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(b)establish procedures for the monitoring of related activities at the aerodrome.#
ADR.OR.D.027 Safety programmes#ERULES-1963177438-2111#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#ADR.OR.D.027 Safety programmes#
ADR.OR.D.027 Safety programmes#ERULES-1963177438-2111#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#Regulation (EU) No 139/2014#
ADR.OR.D.027 Safety programmes#ERULES-1963177438-2111#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#The aerodrome operator shall:#
ADR.OR.D.027 Safety programmes#ERULES-1963177438-2111#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(a)establish, lead and implement programmes to promote safety and the exchange of safety-relevant information; and#
ADR.OR.D.027 Safety programmes#ERULES-1963177438-2111#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(b)encourage organisations operating or providing services at the aerodrome to be involved in such programmes.#
AMC1 ADR.OR.D.027 Safety programmes#ERULES-1963177438-2708#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AMC1 ADR.OR.D.027 Safety programmes#
AMC1 ADR.OR.D.027 Safety programmes#ERULES-1963177438-2708#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
AMC1 ADR.OR.D.027 Safety programmes#ERULES-1963177438-2708#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#SAFETY PROGRAMMES — AERODROME SAFETY COMMITTEES#
AMC1 ADR.OR.D.027 Safety programmes#ERULES-1963177438-2708#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(a)The aerodrome operator should:#
